county_fips,state,county_name,dem_votes,rep_votes,totalvotes,rep_share,dem_share,rep_margin,cdd_annual,hdd_annual,avg_res_rate
18029,INDIANA,DEARBORN,5335.0,20844.0,26600,0.783609022556391,0.200563909774436,0.5830451127819549,1267,4162,0.14124709463411952
18031,INDIANA,DECATUR,2406.0,9491.0,12111,0.7836677400710098,0.198662373049294,0.5850053670217158,1106,4393,0.14894649012388503
18033,INDIANA,DEKALB,5064.0,14377.0,19792,0.7264046079223929,0.255860953920776,0.4705436540016168,777,5282,0.16371234118254305
18035,INDIANA,DELAWARE,18848.0,26067.0,45784,0.569347370260353,0.4116721998951599,0.157675170365193,994,4792,0.16270324559904195
18037,INDIANA,DUBOIS,5944.0,14983.0,21424,0.6993558625840179,0.277445855115758,0.4219100074682599,1287,4072,0.1480288049113368
18039,INDIANA,ELKHART,23082.0,45652.0,69765,0.6543682362216011,0.3308535798752956,0.3235146563463055,823,5275,0.17712190785397908
18041,INDIANA,FAYETTE,2084.0,7625.0,9838,0.7750559056718845,0.2118316731042895,0.563224232567595,973,4676,0.15320562539488342
18043,INDIANA,FLOYD,17025.0,23408.0,41181,0.5684174740778515,0.4134188096452247,0.1549986644326267,1402,3855,0.13398425828832736
18045,INDIANA,FOUNTAIN,1526.0,6311.0,7982,0.7906539714357304,0.1911801553495364,0.5994738160861939,974,4893,0.14097257847872743
18047,INDIANA,FRANKLIN,2061.0,9810.0,12034,0.8151902941665282,0.1712647498753531,0.6439255442911751,1097,4448,0.1514284588298711
18049,INDIANA,FULTON,2097.0,6633.0,8854,0.7491529252315338,0.2368421052631578,0.5123108199683759,874,5182,0.14223332299286603
18051,INDIANA,GIBSON,3722.0,11896.0,15901,0.7481290484875165,0.234073328721464,0.5140557197660525,1549,3789,0.15191167631820604
18053,INDIANA,GRANT,7083.0,17580.0,25156,0.698839243122913,0.2815630465892829,0.4172761965336301,1050,4866,0.15147985565096825
18055,INDIANA,GREENE,3270.0,11132.0,14633,0.7607462584569125,0.2234675049545547,0.5372787535023577,1263,4239,0.14735962385988394
18057,INDIANA,HAMILTON,90394.0,102318.0,196727,0.5201014603994368,0.4594895464272824,0.0606119139721543,991,4849,0.1354717166315711
18059,INDIANA,HANCOCK,14312.0,29288.0,44450,0.6588976377952755,0.3219797525309336,0.3369178852643419,1058,4653,0.1437374657745192
18061,INDIANA,HARRISON,5233.0,14830.0,20448,0.725254303599374,0.2559174491392801,0.4693368544600939,1371,3856,0.13664947844868106
18063,INDIANA,HENDRICKS,31917.0,49783.0,83189,0.598432485064131,0.3836685138660159,0.2147639711981151,1028,4697,0.1372305422608715
18065,INDIANA,HENRY,5208.0,15033.0,20604,0.7296156086196856,0.2527664531158998,0.4768491555037857,929,4819,0.13804331073408355
18067,INDIANA,HOWARD,12197.0,25871.0,38784,0.6670534240924092,0.3144853547854785,0.3525680693069306,937,4970,0.12985470686823214
18069,INDIANA,HUNTINGTON,4416.0,12990.0,17735,0.7324499577107415,0.2489991542148294,0.4834508034959121,977,5043,0.13626060095617273
18071,INDIANA,JACKSON,4015.0,14323.0,18654,0.76782459526107,0.2152353382652514,0.5525892569958186,1281,4150,0.14434698880561544
18073,INDIANA,JASPER,3489.0,12082.0,15826,0.7634272715784153,0.2204600025274864,0.5429672690509288,889,5125,0.16722991780178784
18075,INDIANA,JAY,1747.0,6217.0,8103,0.7672466987535481,0.2155991608046402,0.5516475379489079,974,4940,0.1627224224757542
18077,INDIANA,JEFFERSON,4442.0,9614.0,14327,0.671040692398967,0.3100439729182662,0.3609967194807008,1307,3982,0.14310618147937001
18079,INDIANA,JENNINGS,2328.0,9273.0,11809,0.7852485392497248,0.1971377762723346,0.5881107629773902,1230,4137,0.1424404190097906
18081,INDIANA,JOHNSON,24880.0,51588.0,77832,0.6628122109158187,0.3196628636036591,0.3431493473121595,1137,4455,0.14452510051773398
18083,INDIANA,KNOX,3625.0,11236.0,15110,0.7436135009927201,0.2399073461283918,0.5037061548643282,1421,4006,0.13741537570255027
18085,INDIANA,KOSCIUSKO,7995.0,26213.0,34896,0.7511749197615772,0.2291093535075653,0.5220655662540119,864,5248,0.1588150841337345
18087,INDIANA,LAGRANGE,2162.0,8073.0,10411,0.7754298338296033,0.2076649697435404,0.5677648640860629,781,5328,0.17517178721998158
18089,INDIANA,LAKE,109086.0,97270.0,209551,0.4641829435316462,0.5205701714618398,-0.0563872279301935,929,5121,0.19012268568742358
18091,INDIANA,LAPORTE,20007.0,26726.0,47553,0.5620255294092907,0.4207305532773957,0.141294976131895,868,5201,0.17371879501191545
18093,INDIANA,LAWRENCE,5010.0,15830.0,21220,0.7459943449575872,0.2360980207351555,0.5098963242224317,1147,4306,0.14811590743244488
18095,INDIANA,MADISON,19824.0,34837.0,55730,0.6251031760272744,0.3557150547281536,0.2693881212991207,980,4889,0.14748448556634497
18097,INDIANA,MARION,221719.0,124327.0,352540,0.3526606909854201,0.6289187042605094,-0.2762580132750893,1124,4566,0.1387876172432671
18099,INDIANA,MARSHALL,5356.0,13837.0,19559,0.7074492560969374,0.2738381307837824,0.433611125313155,855,5207,0.1739428817543715
18101,INDIANA,MARTIN,933.0,3961.0,4992,0.7934695512820513,0.1868990384615384,0.6065705128205129,1288,4136,0.1494506520039448
18103,INDIANA,MIAMI,3046.0,10670.0,13977,0.7633970093725406,0.2179294555340917,0.5454675538384489,965,5049,0.1346273933587126
18105,INDIANA,MONROE,37213.0,21004.0,59256,0.3544619954097475,0.6280039152153368,-0.2735419198055893,1096,4472,0.14933803863803885
18107,INDIANA,MONTGOMERY,4134.0,12122.0,16581,0.7310777395814486,0.2493215125746336,0.481756227006815,947,4896,0.14367300281214515
18109,INDIANA,MORGAN,7765.0,26965.0,35352,0.7627574111789998,0.2196481104322244,0.5431093007467753,1127,4494,0.1535466081166745
18111,INDIANA,NEWTON,1370.0,5131.0,6601,0.777306468716861,0.2075443114679594,0.5697621572489017,928,5102,0.18385095679914454
18113,INDIANA,NOBLE,4462.0,14209.0,18964,0.749261759122548,0.2352879139422062,0.5139738451803417,772,5349,0.15453708489392334
18115,INDIANA,OHIO,666.0,2381.0,3091,0.7703008735037205,0.2154642510514396,0.5548366224522808,1385,3958,0.15027023402230444
18117,INDIANA,ORANGE,1988.0,6467.0,8595,0.752414194299011,0.2312972658522396,0.5211169284467714,1169,4234,0.13931749548720518
18119,INDIANA,OWEN,2354.0,7360.0,9876,0.745240988254354,0.2383556095585257,0.5068853786958283,1202,4372,0.15381107129314933
18121,INDIANA,PARKE,1371.0,5158.0,6654,0.7751728283739104,0.2060414788097385,0.5691313495641719,1088,4734,0.128179099709045
18123,INDIANA,PERRY,2970.0,5549.0,8666,0.6403184860373875,0.3427186706669743,0.2975998153704131,1227,4028,0.156827675344356
18125,INDIANA,PIKE,1314.0,4610.0,6009,0.7671825594940922,0.218671992011982,0.5485105674821101,1440,3923,0.14685054136201833
18127,INDIANA,PORTER,37213.0,46109.0,84969,0.5426567336322659,0.437959726488484,0.1046970071437818,878,5205,0.1804688622955238
18129,INDIANA,POSEY,3572.0,9206.0,12978,0.7093542918785637,0.2752350130990907,0.4341192787794729,1659,3677,0.1540688189117929
18131,INDIANA,PULASKI,1280.0,4372.0,5763,0.758632656602464,0.2221065417317369,0.5365261148707271,872,5170,0.16532469112953704
18133,INDIANA,PUTNAM,3871.0,12566.0,16734,0.7509262579180113,0.2313254452013864,0.5196008127166248,1042,4699,0.13824824115783388
18135,INDIANA,RANDOLPH,2349.0,8008.0,10553,0.7588363498531223,0.2225907324931299,0.5362456173599924,904,4899,0.1563475574927191
18137,INDIANA,RIPLEY,2682.0,11526.0,14405,0.8001388406803194,0.1861853523082263,0.6139534883720931,1130,4286,0.14401703377197464
18139,INDIANA,RUSH,1675.0,5812.0,7656,0.7591431556948798,0.2187826541274817,0.540360501567398,1036,4581,0.1509092133468555
18141,INDIANA,ST. JOSEPH,55215.0,53585.0,110823,0.4835187641554551,0.4982269023578138,-0.0147081382023587,861,5193,0.1544327280873819
18143,INDIANA,SCOTT,2389.0,7633.0,10187,0.7492883086286444,0.2345145774025719,0.5147737312260725,1337,4007,0.14243811019346198
18145,INDIANA,SHELBY,4955.0,14438.0,19754,0.7308899463399817,0.2508352738685835,0.4800546724713981,1166,4362,0.14703882482619504
18147,INDIANA,SPENCER,2853.0,7364.0,10442,0.705228883355679,0.2732235203983911,0.4320053629572879,1379,3836,0.16472321148753805
18149,INDIANA,STARKE,2436.0,7889.0,10478,0.7529108608513075,0.2324871158618056,0.5204237449895018,876,5164,0.1679084077626607
18151,INDIANA,STEUBEN,4598.0,11487.0,16364,0.7019677340503544,0.2809826448301148,0.4209850892202395,753,5412,0.1821147575849999
18153,INDIANA,SULLIVAN,2006.0,6639.0,8795,0.7548607163160886,0.228084138715179,0.5267765776009096,1381,4114,0.13792066090056848
18155,INDIANA,SWITZERLAND,873.0,3319.0,4258,0.7794739314232034,0.2050258337247534,0.5744480976984501,1408,3876,0.14810165110774826
18157,INDIANA,TIPPECANOE,32683.0,32783.0,66906,0.4899859504379278,0.4884913161749319,0.0014946342629958,971,4923,0.14037242801086153
18159,INDIANA,TIPTON,1893.0,5946.0,7976,0.7454864593781344,0.2373370110330993,0.5081494483450351,945,4940,0.13170232550352617
18161,INDIANA,UNION,746.0,2698.0,3494,0.772180881511162,0.2135088723526044,0.5586720091585575,966,4688,0.14670464563248115
18163,INDIANA,VANDERBURGH,31727.0,41056.0,73832,0.556073247372413,0.4297188211073789,0.1263544262650341,1647,3627,0.17518001945876469
18165,INDIANA,VERMILLION,1928.0,5174.0,7256,0.7130650496141124,0.2657111356119074,0.447353914002205,1090,4701,0.1304160206789917
18167,INDIANA,VIGO,16338.0,23738.0,40914,0.5801925991103289,0.3993254142836193,0.1808671848267096,1322,4271,0.13087613117894445
18169,INDIANA,WABASH,3335.0,10425.0,13961,0.746723014110737,0.2388797364085667,0.5078432777021703,1000,5061,0.13161647116813252
18171,INDIANA,WARREN,898.0,3402.0,4370,0.7784897025171624,0.2054919908466819,0.5729977116704805,973,4961,0.14923586861770038
18173,INDIANA,WARRICK,11292.0,21280.0,33102,0.6428614585221437,0.3411274243248142,0.3017340341973295,1510,3764,0.1625356076848999
18175,INDIANA,WASHINGTON,2764.0,9739.0,12723,0.7654641200974613,0.2172443606067751,0.5482197594906862,1218,4171,0.14134622594569193
18177,INDIANA,WAYNE,8828.0,17526.0,26827,0.6532970514779886,0.329071457859619,0.3242255936183695,860,4891,0.14304919331228966
18179,INDIANA,WELLS,2850.0,11006.0,14110,0.7800141743444365,0.2019844082211197,0.5780297661233168,992,4990,0.12404184650026792
18181,INDIANA,WHITE,2945.0,7969.0,11163,0.7138761981546179,0.2638179700797277,0.4500582280748902,911,5069,0.16854967779619118
18183,INDIANA,WHITLEY,4275.0,13122.0,17740,0.7396843291995491,0.2409808342728297,0.4987034949267193,861,5242,0.1423838870758573
19001,IOWA,ADAIR,1086.0,2916.0,4104,0.7105263157894737,0.2646198830409357,0.445906432748538,927,5656,0.17836126841596855
19003,IOWA,ADAMS,576.0,1517.0,2153,0.704598235020901,0.2675336739433349,0.4370645610775661,1004,5480,0.13060744869682236
19005,IOWA,ALLAMAKEE,2350.0,4857.0,7410,0.6554655870445344,0.3171390013495276,0.3383265856950067,674,6333,0.17707655881497933
19007,IOWA,APPANOOSE,1686.0,4704.0,6535,0.7198163733741393,0.2579954093343535,0.4618209640397858,1081,5188,0.1790351816677968
19009,IOWA,AUDUBON,970.0,2214.0,3286,0.6737674984783932,0.2951917224589166,0.3785757760194766,827,5889,0.11059336634690535
19011,IOWA,BENTON,4739.0,9549.0,14593,0.6543548276570958,0.3247447406290687,0.3296100870280271,828,5905,0.1546884816872999
19013,IOWA,BLACK HAWK,31299.0,30572.0,63279,0.4831302643847089,0.4946190679372303,-0.0114888035525214,871,5883,0.11776929441737057
19015,IOWA,BOONE,5895.0,9199.0,15520,0.5927190721649485,0.3798324742268041,0.2128865979381443,946,5683,0.15480332694369436
19017,IOWA,BREMER,5571.0,8799.0,14673,0.5996728685340421,0.3796769576773666,0.2199959108566755,769,6137,0.1479289295190402
19019,IOWA,BUCHANAN,3766.0,6790.0,10856,0.6254605747973471,0.3469049373618275,0.2785556374355195,740,6116,0.15070743285745639
19021,IOWA,BUENA VISTA,2462.0,4962.0,7593,0.6534966416436191,0.3242460160674305,0.3292506255761885,863,6224,0.13918720410264063
19023,IOWA,BUTLER,2144.0,5784.0,8102,0.7138978030116021,0.2646260182670945,0.4492717847445076,808,6083,0.13279163446190498
19025,IOWA,CALHOUN,1328.0,3708.0,5121,0.7240773286467487,0.2593243507127514,0.4647529779339973,872,5961,0.11573111257757188
19027,IOWA,CARROLL,3153.0,7814.0,11209,0.697118387010438,0.2812918190739584,0.4158265679364796,900,5857,0.12243791162907093
19029,IOWA,CASS,2077.0,5007.0,7292,0.6866428963247394,0.2848326933625891,0.4018102029621502,947,5619,0.1543936589535651
19031,IOWA,CEDAR,4075.0,6390.0,10709,0.5966943692221496,0.3805210570548137,0.2161733121673358,854,5672,0.1534445721851428
19033,IOWA,CERRO GORDO,9955.0,12627.0,23152,0.5453956461644782,0.4299844505874222,0.1154111955770559,710,6368,0.16445755052581748
19035,IOWA,CHEROKEE,1611.0,4398.0,6143,0.7159368386781703,0.2622497151229041,0.4536871235552661,837,6271,0.1194498821205507
19037,IOWA,CHICKASAW,1919.0,4234.0,6277,0.6745260474749084,0.3057192926557273,0.3688067548191811,647,6443,0.1588580583841848
19039,IOWA,CLARKE,1265.0,3140.0,4552,0.6898066783831283,0.2778998242530756,0.4119068541300527,1129,5303,0.17828022017454584
19041,IOWA,CLAY,2367.0,6047.0,8609,0.702404460448368,0.2749448251829481,0.4274596352654199,848,6316,0.15331141604986237
19043,IOWA,CLAYTON,3017.0,6255.0,9461,0.6611351865553324,0.3188880668005496,0.3422471197547828,693,6192,0.1684966901951005
19045,IOWA,CLINTON,9472.0,13964.0,24026,0.5812036959960043,0.3942395737950553,0.1869641222009489,965,5358,0.15395218503346111
19047,IOWA,CRAWFORD,1812.0,4651.0,6605,0.7041635124905374,0.274337623012869,0.4298258894776684,922,5826,0.10803875342006394
19049,IOWA,DALLAS,29402.0,32374.0,63330,0.5111953260697931,0.4642665403442286,0.0469287857255644,1034,5494,0.12816335755115374
19051,IOWA,DAVIS,878.0,3027.0,3970,0.7624685138539042,0.2211586901763224,0.5413098236775818,1067,5184,0.17489736781834178
19053,IOWA,DECATUR,957.0,2711.0,3754,0.7221630261054874,0.2549280767181673,0.4672349493873201,1141,5184,0.1790351816677968
19055,IOWA,DELAWARE,2978.0,6984.0,10211,0.68396826951327,0.2916462638331211,0.3923220056801489,719,6095,0.15802531530923636
19057,IOWA,DES MOINES,7935.0,10794.0,19171,0.5630379218611444,0.4139064211569558,0.1491315007041886,1074,5148,0.15627492448655622
19059,IOWA,DICKINSON,3297.0,7775.0,11319,0.6868981358777277,0.2912801484230056,0.3956179874547221,756,6576,0.15744347602305012
19061,IOWA,DUBUQUE,23705.0,28224.0,53057,0.5319561980511526,0.4467836477750344,0.0851725502761182,773,5943,0.16104616547548475
19063,IOWA,EMMET,1315.0,3422.0,4831,0.7083419581867109,0.2722003725936659,0.4361415855930449,796,6492,0.15042071247388103
19065,IOWA,FAYETTE,3334.0,6325.0,9928,0.6370870265914585,0.3358178887993553,0.3012691377921032,641,6391,0.16645798053871932
19067,IOWA,FLOYD,2782.0,4744.0,7704,0.6157840083073728,0.3611111111111111,0.2546728971962617,704,6348,0.15113811623925447
19069,IOWA,FRANKLIN,1393.0,3431.0,4947,0.6935516474631089,0.2815847988680008,0.4119668485951081,766,6176,0.14255514905265548
19071,IOWA,FREMONT,1023.0,2711.0,3814,0.7108023072889355,0.2682223387519664,0.442579968536969,1195,5093,0.11012150770235771
19073,IOWA,GREENE,1603.0,3211.0,4968,0.6463365539452496,0.3226650563607085,0.323671497584541,891,5807,0.15737006996155165
19075,IOWA,GRUNDY,2019.0,4998.0,7202,0.6939738961399611,0.280338794779228,0.413635101360733,837,5923,0.15228020353170038
19077,IOWA,GUTHRIE,1974.0,4446.0,6606,0.6730245231607629,0.298819255222525,0.3742052679382379,899,5747,0.16967566623003147
19079,IOWA,HAMILTON,2482.0,5004.0,7643,0.6547167342666492,0.3247415936150726,0.3299751406515766,788,6042,0.14659114537102186
19081,IOWA,HANCOCK,1523.0,4336.0,5979,0.7252048837598261,0.2547248703796621,0.4704800133801639,732,6407,0.15648990928465284
19083,IOWA,HARDIN,2553.0,5790.0,8538,0.6781447645818693,0.2990161630358398,0.3791286015460295,831,5949,0.1558526343797373
19085,IOWA,HARRISON,2245.0,5566.0,8015,0.6944479101684342,0.2800998128509046,0.4143480973175296,1036,5579,0.1101215077023577
19087,IOWA,HENRY,2995.0,6439.0,9673,0.6656673214101106,0.3096247286260726,0.356042592784038,1007,5332,0.16449329707855126
19089,IOWA,HOWARD,1619.0,3157.0,4884,0.6463963963963963,0.3314905814905814,0.3149058149058149,577,6674,0.16918855750656364
19091,IOWA,HUMBOLDT,1236.0,3770.0,5135,0.7341772151898734,0.2407010710808179,0.4934761441090555,803,6174,0.11973833141519839
19093,IOWA,IDA,826.0,2771.0,3671,0.7548351947698175,0.2250068101334786,0.529828384636339,859,6097,0.1059495363700912
19095,IOWA,IOWA,3400.0,6068.0,9704,0.6253091508656224,0.3503709810387469,0.2749381698268755,963,5592,0.1639515028201512
19097,IOWA,JACKSON,3567.0,7074.0,10849,0.6520416628260669,0.3287860632316342,0.3232555995944327,871,5610,0.1534730073869563
19099,IOWA,JASPER,7141.0,12701.0,20306,0.6254801536491678,0.3516694573032601,0.2738106963459076,1040,5461,0.14957992802384548
19101,IOWA,JEFFERSON,3788.0,4353.0,8454,0.5149041873669269,0.4480719186184055,0.0668322687485213,979,5427,0.16428528267690606
19103,IOWA,JOHNSON,58846.0,26087.0,87107,0.2994822459733431,0.6755599435177425,-0.3760776975443994,921,5578,0.13971339862940438
19105,IOWA,JONES,3942.0,6820.0,11054,0.6169712321331645,0.356612990772571,0.2603582413605935,824,5779,0.1598637310760684
19107,IOWA,KEOKUK,1219.0,3869.0,5182,0.7466229255113855,0.2352373600926283,0.5113855654187572,1002,5390,0.16843641399589238
19109,IOWA,KOSSUTH,2284.0,5983.0,8450,0.7080473372781065,0.2702958579881657,0.4377514792899408,830,6334,0.15526908953490187
19111,IOWA,LEE,5659.0,10152.0,16311,0.6224020599595365,0.3469437802709827,0.2754582796885537,1121,5041,0.17219495092101847
19113,IOWA,LINN,66358.0,54237.0,123750,0.4382787878787879,0.5362262626262626,-0.0979474747474747,852,5762,0.16087125316613643
19115,IOWA,LOUISA,1480.0,3584.0,5178,0.6921591348010815,0.2858246427191966,0.4063344920818849,1072,5167,0.1577497902021135
19117,IOWA,LUCAS,1169.0,3400.0,4676,0.7271171941830624,0.25,0.4771171941830624,1070,5271,0.1650354540956929
19119,IOWA,LYON,1023.0,5899.0,7046,0.8372126028952597,0.1451887595799035,0.6920238433153562,773,6560,0.14225020618032788
19121,IOWA,MADISON,3008.0,6864.0,10117,0.6784619946624494,0.2973213403182762,0.3811406543441732,1088,5407,0.1387656562338248
19123,IOWA,MAHASKA,2577.0,8207.0,11017,0.7449396387401289,0.2339112281020241,0.5110284106381048,1053,5269,0.12899182607512
19125,IOWA,MARION,5928.0,13289.0,19661,0.6759066171608769,0.3015106047505213,0.3743960124103555,1110,5234,0.1138032789120034
19127,IOWA,MARSHALL,7134.0,9815.0,17406,0.5638860163162128,0.4098586694243364,0.1540273468918764,894,5727,0.16360760756335982
19129,IOWA,MILLS,2456.0,5671.0,8329,0.6808740545083444,0.2948733341337495,0.3860007203745948,1149,5278,0.11012150770235771
19131,IOWA,MITCHELL,1943.0,3736.0,5796,0.6445824706694272,0.3352311939268461,0.3093512767425811,613,6573,0.15213667716224358
19133,IOWA,MONONA,1236.0,3331.0,4669,0.7134289997858214,0.2647247804669094,0.448704219318912,944,5850,0.10919758966834917
19135,IOWA,MONROE,1002.0,3104.0,4185,0.7416965352449223,0.239426523297491,0.5022700119474313,1069,5193,0.15535623309047408
19137,IOWA,MONTGOMERY,1508.0,3486.0,5105,0.6828599412340842,0.2953966699314397,0.3874632713026444,1066,5375,0.13546846661136053
19139,IOWA,MUSCATINE,8212.0,11152.0,19873,0.561163387510693,0.41322397222362,0.1479394152870729,957,5438,0.14830440379352755
19141,IOWA,O'BRIEN,1428.0,5998.0,7569,0.792442859030255,0.1886642885453824,0.6037785704848726,817,6388,0.11774432577417772
19143,IOWA,OSCEOLA,555.0,2623.0,3245,0.8083204930662558,0.1710323574730354,0.6372881355932203,757,6629,0.15383457233884712
19145,IOWA,PAGE,2060.0,5153.0,7419,0.6945680010783124,0.2776654535651705,0.4169025475131419,1137,5177,0.11039993654435132
19147,IOWA,PALO ALTO,1338.0,3576.0,5013,0.713345302214243,0.2669060442848593,0.4464392579293836,859,6302,0.14141887743983136
19149,IOWA,PLYMOUTH,3104.0,10661.0,14084,0.7569582504970179,0.2203919341096279,0.5365663163873899,877,6173,0.10487167781305375
19151,IOWA,POCAHONTAS,796.0,2727.0,3600,0.7575,0.2211111111111111,0.5363888888888888,843,6190,0.14073344972818863
19153,IOWA,POLK,140075.0,112240.0,258067,0.4349258138390418,0.5427854006905184,-0.1078595868514766,1088,5391,0.1152013313160754
19155,IOWA,POTTAWATTAMIE,17468.0,26335.0,44766,0.5882812849037216,0.3902068534155385,0.198074431488183,1065,5501,0.11055901521053918
19157,IOWA,POWESHIEK,4067.0,5758.0,10069,0.5718542059787467,0.4039130002979442,0.1679412056808025,967,5575,0.14966523594475561
19159,IOWA,RINGGOLD,638.0,2015.0,2711,0.7432681667281446,0.2353375138325341,0.5079306528956105,1119,5259,0.17903518166779678
19161,IOWA,SAC,1289.0,4100.0,5498,0.7457257184430702,0.2344488905056384,0.5112768279374318,903,5968,0.1110105641574339
19163,IOWA,SCOTT,42479.0,45976.0,90612,0.5073941641283716,0.4688010418046175,0.038593122323754,1050,5226,0.12900834977420556
19165,IOWA,SHELBY,1811.0,4600.0,6543,0.7030414183096438,0.2767843496866881,0.4262570686229557,912,5734,0.11013340736722384
19167,IOWA,SIOUX,2626.0,16053.0,19120,0.839592050209205,0.1373430962343096,0.7022489539748954,816,6380,0.10504428003045566
19169,IOWA,STORY,26765.0,21665.0,49818,0.4348829740254527,0.5372556104219358,-0.1023726363964831,956,5644,0.1482940657728462
19171,IOWA,TAMA,3070.0,5379.0,8685,0.6193436960276338,0.3534830166954519,0.2658606793321819,857,5832,0.16602547905405046
19173,IOWA,TAYLOR,666.0,2381.0,3102,0.7675693101225016,0.2147001934235976,0.5528691166989039,1096,5291,0.15145295080691293
19175,IOWA,UNION,1874.0,4044.0,6041,0.6694255917894388,0.3102135408045026,0.3592120509849362,1028,5434,0.17903518166779683
19177,IOWA,VAN BUREN,778.0,2785.0,3655,0.761969904240766,0.2128590971272229,0.5491108071135431,1029,5294,0.16921110210758003
19179,IOWA,WAPELLO,4896.0,9479.0,14697,0.6449615567802953,0.3331292100428659,0.3118323467374294,1034,5236,0.16113803153439202
19181,IOWA,WARREN,12712.0,19486.0,33123,0.5882921232980104,0.3837816622890438,0.2045104610089665,1148,5291,0.11768460731438107
19183,IOWA,WASHINGTON,4297.0,7119.0,11673,0.6098689282960679,0.3681144521545447,0.2417544761415231,978,5406,0.1562210189482281
19185,IOWA,WAYNE,643.0,2426.0,3162,0.767235926628716,0.2033523086654016,0.5638836179633143,1070,5243,0.17902018003832537
19187,IOWA,WEBSTER,5641.0,10850.0,16825,0.6448736998514116,0.3352748885586924,0.3095988112927192,789,6039,0.1243209429330589
19189,IOWA,WINNEBAGO,1909.0,3636.0,5668,0.6414961185603387,0.336803105151729,0.3046930134086097,682,6563,0.1571774797607524
19191,IOWA,WINNESHIEK,5321.0,6427.0,12079,0.5320804702376024,0.4405165990562132,0.0915638711813891,695,6353,0.1779264963317549
19193,IOWA,WOODBURY,16145.0,25969.0,43247,0.600480958216755,0.373320692764816,0.2271602654519389,883,6038,0.10781975058514565
19195,IOWA,WORTH,1508.0,2715.0,4313,0.6294922327846046,0.3496406213772316,0.279851611407373,643,6581,0.153922052439295
19197,IOWA,WRIGHT,1770.0,3853.0,5772,0.6675329175329175,0.3066528066528066,0.3608801108801109,727,6284,0.14583433341504742
20001,KANSAS,ALLEN,1445.0,4029.0,5600,0.7194642857142857,0.2580357142857143,0.4614285714285713,1627,3882,0.14242926781181814
20003,KANSAS,ANDERSON,732.0,2998.0,3791,0.7908203640200475,0.1930888947507254,0.5977314692693221,1575,4049,0.1368125783828275
20005,KANSAS,ATCHISON,2201.0,4911.0,7255,0.6769124741557546,0.3033769813921433,0.3735354927636112,1423,4478,0.1428885641065555
20007,KANSAS,BARBER,288.0,1854.0,2170,0.8543778801843318,0.1327188940092166,0.7216589861751153,2052,3575,0.1236491062063676
20009,KANSAS,BARTON,2207.0,8205.0,10570,0.7762535477767266,0.2087984862819299,0.5674550614947966,1629,4458,0.12369392482788234
20011,KANSAS,BOURBON,1444.0,5003.0,6572,0.7612598904443092,0.219720024345709,0.5415398660986002,1667,3835,0.13875095848380645
20013,KANSAS,BROWN,1065.0,3106.0,4258,0.7294504462188821,0.2501174260216064,0.4793330201972757,1358,4664,0.1428885641065555
20015,KANSAS,BUTLER,9150.0,22426.0,32236,0.695681846382926,0.2838441493981883,0.4118376969847376,1802,3838,0.1425771040870564
20017,KANSAS,CHASE,348.0,1090.0,1462,0.7455540355677155,0.2380300957592339,0.5075239398084815,1554,4204,0.1428836368563811
20019,KANSAS,CHAUTAUQUA,211.0,1299.0,1527,0.8506876227897839,0.1381794368041912,0.7125081859855927,1982,3482,0.14253069218627257
20021,KANSAS,CHEROKEE,1970.0,6584.0,8717,0.7553057244464839,0.2259951818286107,0.5293105426178731,1894,3389,0.13510396405885738
20023,KANSAS,CHEYENNE,206.0,1185.0,1422,0.8333333333333334,0.1448663853727144,0.6884669479606189,1247,4971,0.12866412305283076
20025,KANSAS,CLARK,129.0,867.0,1014,0.8550295857988166,0.1272189349112426,0.727810650887574,1833,3848,0.15287839007102677
20027,KANSAS,CLAY,867.0,3150.0,4113,0.7658643326039387,0.2107950401167031,0.5550692924872356,1584,4444,0.14289057142695535
20029,KANSAS,CLOUD,767.0,3218.0,4047,0.795156906350383,0.1895231035334816,0.6056338028169015,1638,4486,0.14289627880219946
20031,KANSAS,COFFEY,934.0,3371.0,4377,0.7701622115604295,0.2133881654100982,0.5567740461503312,1731,3849,0.14044651984843273
20033,KANSAS,COMANCHE,130.0,727.0,874,0.8318077803203662,0.148741418764302,0.6830663615560641,1759,3933,0.1593728220349584
20035,KANSAS,COWLEY,3919.0,9360.0,13505,0.6930766382821177,0.2901888189559422,0.4028878193261755,1923,3540,0.1406576566348114
20037,KANSAS,CRAWFORD,5956.0,10084.0,16334,0.6173625566303416,0.3646381780335496,0.2527243785967919,1796,3607,0.1421141146882636
20039,KANSAS,DECATUR,215.0,1217.0,1452,0.8381542699724518,0.1480716253443526,0.6900826446280992,1259,5022,0.13184626943174307
20041,KANSAS,DICKINSON,1989.0,7014.0,9144,0.7670603674540682,0.21751968503937,0.5495406824146982,1681,4259,0.14288856410655548
20043,KANSAS,DONIPHAN,626.0,2899.0,3577,0.810455689124965,0.1750069890970086,0.6354487000279564,1445,4445,0.1428885641065555
20045,KANSAS,DOUGLAS,39582.0,17523.0,58041,0.3019072724453404,0.6819661963095054,-0.380058923864165,1632,4142,0.14499170935660374
20047,KANSAS,EDWARDS,213.0,1042.0,1269,0.8211189913317573,0.1678486997635933,0.6532702915681639,1588,4205,0.11545955264061475
20049,KANSAS,ELK,191.0,1123.0,1338,0.8393124065769806,0.1427503736920777,0.6965620328849029,1817,3686,0.1425844439500918
