county_fips,state,county_name,DEMOCRAT,REPUBLICAN,totalvotes,rep_share,dem_share,rep_margin
17019,ILLINOIS,CHAMPAIGN,54314.0,32965.0,89581,0.36799098023018273,0.6063116062557908,-0.2383206260256081
17021,ILLINOIS,CHRISTIAN,4026.0,11278.0,15545,0.7255065937600514,0.2589900289482149,0.46651656481183656
17023,ILLINOIS,CLARK,1927.0,6130.0,8206,0.7470143797221546,0.23482817450645868,0.5121862052156959
17025,ILLINOIS,CLAY,1054.0,5610.0,6769,0.828778253804107,0.15570985374501403,0.673068400059093
17027,ILLINOIS,CLINTON,4447.0,14407.0,19230,0.7491939677587104,0.2312532501300052,0.5179407176287052
17029,ILLINOIS,COLES,7495.0,13606.0,21507,0.6326312363416562,0.3484911889152369,0.2841400474264193
17031,ILLINOIS,COOK,1447821.0,583852.0,2079239,0.28080081222024017,0.6963225487786637,-0.41552173655842356
17033,ILLINOIS,CRAWFORD,2048.0,6727.0,8935,0.7528819250139899,0.22921096810296587,0.523670956911024
17035,ILLINOIS,CUMBERLAND,1059.0,4627.0,5769,0.8020454151499393,0.18356734269370775,0.6184780724562315
17037,ILLINOIS,DEKALB,23648.0,22716.0,47401,0.4792303959832071,0.49889242842978,-0.019662032446572886
17039,ILLINOIS,DEWITT,2058.0,5529.0,7758,0.7126836813611755,0.2652745552977572,0.44740912606341837
17041,ILLINOIS,DOUGLAS,2198.0,6076.0,8410,0.7224732461355529,0.26135552913198573,0.46111771700356713
17043,ILLINOIS,DUPAGE,251164.0,191243.0,456882,0.41858291637665745,0.549734942501565,-0.1311520261249075
17045,ILLINOIS,EDGAR,1816.0,5955.0,7912,0.7526541961577351,0.2295247724974722,0.5231294236602629
17047,ILLINOIS,EDWARDS,457.0,2794.0,3289,0.8494983277591973,0.13894800851322592,0.7105503192459715
17049,ILLINOIS,EFFINGHAM,3617.0,15124.0,19084,0.7924963320058688,0.1895304967512052,0.6029658352546636
17051,ILLINOIS,FAYETTE,1632.0,7847.0,9601,0.8173106968024164,0.1699822935110926,0.6473284032913238
17053,ILLINOIS,FORD,1643.0,4778.0,6553,0.729131695406684,0.2507248588432779,0.4784068365634061
17055,ILLINOIS,FRANKLIN,4257.0,13200.0,17692,0.7460999321727334,0.24061722812570654,0.5054827040470269
17057,ILLINOIS,FULTON,5980.0,9827.0,16144,0.608709117938553,0.370416253716551,0.23829286422200197
17059,ILLINOIS,GALLATIN,561.0,1923.0,2530,0.7600790513833993,0.2217391304347826,0.5383399209486166
17061,ILLINOIS,GREENE,1220.0,4719.0,6056,0.7792272126816381,0.20145310435931307,0.577774108322325
17063,ILLINOIS,GRUNDY,9143.0,16997.0,26589,0.6392493136259355,0.34386400391139194,0.2953853097145436
17065,ILLINOIS,HAMILTON,739.0,3385.0,4181,0.8096149246591724,0.1767519732121502,0.6328629514470222
17067,ILLINOIS,HANCOCK,2183.0,6708.0,9065,0.7399889685603971,0.24081632653061225,0.49917264202978484
17069,ILLINOIS,HARDIN,357.0,1546.0,1926,0.8026998961578401,0.1853582554517134,0.6173416407061267
17071,ILLINOIS,HENDERSON,1026.0,2369.0,3464,0.683891454965358,0.29618937644341803,0.38770207852193994
17073,ILLINOIS,HENRY,9226.0,15359.0,25092,0.6121074446038578,0.3676869121632393,0.2444205324406185
17075,ILLINOIS,IROQUOIS,2747.0,10376.0,13324,0.7787451215851096,0.20616931852296608,0.5725758030621435
17077,ILLINOIS,JACKSON,11394.0,10614.0,22465,0.47246828399732915,0.5071889606053862,-0.034720676608057055
17079,ILLINOIS,JASPER,912.0,4449.0,5425,0.8200921658986176,0.16811059907834103,0.6519815668202765
17081,ILLINOIS,JEFFERSON,4240.0,12189.0,16662,0.7315448325531149,0.25447125195054615,0.4770735806025687
17083,ILLINOIS,JERSEY,2816.0,8684.0,11694,0.7426030442962203,0.24080725158200786,0.5017957927142124
17085,ILLINOIS,JODAVIESS,5051.0,7136.0,12414,0.57483486386338,0.406879329788948,0.16795553407443203
17087,ILLINOIS,JOHNSON,1241.0,4798.0,6103,0.7861707357037523,0.20334261838440112,0.5828281173193511
17089,ILLINOIS,KANE,120077.0,99260.0,223534,0.44404878005135684,0.5371755527123391,-0.09312677266098224
17091,ILLINOIS,KANKAKEE,18399.0,28285.0,47569,0.5946099350417289,0.3867855115726629,0.207824423469066
17093,ILLINOIS,KENDALL,32977.0,31970.0,66397,0.48149765802671807,0.4966640059038812,-0.015166347877163144
17095,ILLINOIS,KNOX,9838.0,11917.0,22191,0.537019512414943,0.4433328827001938,0.09368662971474917
17097,ILLINOIS,LAKE,184642.0,120402.0,310913,0.3872530257660503,0.593870310987318,-0.2066172852212677
17099,ILLINOIS,LASALLE,21029.0,30717.0,52508,0.5849965719509408,0.40049135369848404,0.18450521825245675
17101,ILLINOIS,LAWRENCE,1283.0,4715.0,6110,0.7716857610474632,0.2099836333878887,0.5617021276595745
17103,ILLINOIS,LEE,6105.0,9680.0,16113,0.6007571526096941,0.37888661329361384,0.22187053931608025
17105,ILLINOIS,LIVINGSTON,4311.0,11970.0,16549,0.7233065442020666,0.26049912381412776,0.4628074203879389
17107,ILLINOIS,LOGAN,3543.0,8757.0,12564,0.6969914040114613,0.2819961795606495,0.41499522445081183
17109,ILLINOIS,MCDONOUGH,4736.0,6987.0,11972,0.583611760775142,0.39558970932175075,0.18802205145339124
17111,ILLINOIS,MCHENRY,75370.0,83933.0,162283,0.5172014320662053,0.46443558475009705,0.05276584731610823
17113,ILLINOIS,MCLEAN,44495.0,40290.0,86522,0.465661912577148,0.5142622685559742,-0.048600355978826226
17115,ILLINOIS,MACON,18009.0,26562.0,45341,0.5858273968372996,0.3971901810723186,0.18863721576498094
17117,ILLINOIS,MACOUPIN,6892.0,16065.0,23425,0.6858057630736393,0.2942155816435432,0.39159018143009605
17119,ILLINOIS,MADISON,56341.0,73925.0,133072,0.5555263316099555,0.4233873391848022,0.13213899242515326
17121,ILLINOIS,MARION,4116.0,12409.0,16762,0.7403054528099272,0.24555542298055125,0.494750029829376
17123,ILLINOIS,MARSHALL,1913.0,4119.0,6127,0.6722702790925412,0.3122245797290681,0.36004569936347314
17125,ILLINOIS,MASON,1773.0,4464.0,6374,0.7003451521807342,0.2781612802008158,0.4221838719799184
17127,ILLINOIS,MASSAC,1683.0,4939.0,6676,0.7398142600359496,0.2520970641102457,0.48771719592570395
17129,ILLINOIS,MENARD,1834.0,4499.0,6431,0.6995801586067486,0.2851811537863474,0.4143990048204012
17131,ILLINOIS,MERCER,2950.0,5215.0,8346,0.6248502276539659,0.35346273664030675,0.27138749101365917
17133,ILLINOIS,MONROE,6473.0,14055.0,20902,0.6724236915127739,0.30968328389627786,0.36274040761649606
17135,ILLINOIS,MONTGOMERY,3573.0,9378.0,13203,0.7102931152010906,0.27062031356509886,0.43967280163599176
17137,ILLINOIS,MORGAN,4848.0,9607.0,14677,0.6545615589016829,0.3303127342099884,0.32424882469169447
17139,ILLINOIS,MOULTRIE,1615.0,4816.0,6528,0.7377450980392157,0.24739583333333334,0.49034926470588236
17141,ILLINOIS,OGLE,8883.0,16450.0,25799,0.6376216132408233,0.3443156711500446,0.29330594209077876
17143,ILLINOIS,PEORIA,40564.0,36896.0,79138,0.4662235588465718,0.5125729737926155,-0.046349414946043666
17145,ILLINOIS,PERRY,2146.0,6949.0,9248,0.7514057093425606,0.2320501730103806,0.51935553633218
17147,ILLINOIS,PIATT,3204.0,6104.0,9508,0.6419856962557846,0.33697938578039544,0.3050063104753892
17149,ILLINOIS,PIKE,1302.0,6086.0,7509,0.8104940737781329,0.17339192968437875,0.6371021440937541
17151,ILLINOIS,POPE,416.0,1698.0,2133,0.7960618846694796,0.19503047351148617,0.6010314111579934
17153,ILLINOIS,PULASKI,769.0,1583.0,2381,0.6648467030659386,0.3229735405291894,0.3418731625367492
17155,ILLINOIS,PUTNAM,1254.0,2014.0,3334,0.6040791841631674,0.376124775044991,0.22795440911817644
17157,ILLINOIS,RANDOLPH,3461.0,10624.0,14333,0.7412265401520965,0.24147073187748552,0.499755808274611
17159,ILLINOIS,RICHLAND,1747.0,5889.0,7755,0.7593810444874275,0.22527401676337847,0.534107027724049
17161,ILLINOIS,ROCK ISLAND,34126.0,28061.0,63458,0.44219798922121717,0.537773015222667,-0.09557502600144979
17163,ILLINOIS,ST. CLAIR,63433.0,54021.0,119962,0.45031760057351494,0.5287757789966823,-0.07845817842316732
17165,ILLINOIS,SALINE,2634.0,7830.0,10605,0.7383309759547383,0.24837340876944838,0.48995756718528993
17167,ILLINOIS,SANGAMON,46074.0,50979.0,99171,0.5140514868257857,0.4645914632301782,0.04946002359560753
17169,ILLINOIS,SCHUYLER,961.0,2720.0,3759,0.7235967012503325,0.2556530992285182,0.4679436020218143
17171,ILLINOIS,SCOTT,488.0,2071.0,2587,0.8005411673753382,0.18863548511789718,0.611905682257441
17173,ILLINOIS,SHELBY,2240.0,9267.0,11670,0.7940874035989717,0.1919451585261354,0.6021422450728363
17175,ILLINOIS,STARK,725.0,1983.0,2761,0.7182180369431366,0.2625860195581311,0.45563201738500547
17177,ILLINOIS,STEPHENSON,8278.0,12347.0,20995,0.5880924029530841,0.39428435341748036,0.1938080495356037
17179,ILLINOIS,TAZEWELL,24325.0,42451.0,68027,0.624031634498067,0.35757860849368633,0.26645302600438064
17181,ILLINOIS,UNION,2285.0,5837.0,8226,0.7095793824459032,0.2777777777777778,0.43180160466812545
17183,ILLINOIS,VERMILION,9254.0,19777.0,29549,0.6692950692070798,0.31317472672510066,0.35612034248197916
17185,ILLINOIS,WABASH,1200.0,4095.0,5377,0.7615770875953134,0.22317277292170354,0.5384043146736098
17187,ILLINOIS,WARREN,2711.0,4579.0,7447,0.6148784745535115,0.36403921042030346,0.25083926413320806
17189,ILLINOIS,WASHINGTON,1564.0,5892.0,7562,0.7791589526580269,0.20682359164242264,0.5723353610156043
17191,ILLINOIS,WAYNE,1155.0,7019.0,8275,0.8482175226586103,0.13957703927492446,0.7086404833836858
17193,ILLINOIS,WHITE,1390.0,5586.0,7067,0.7904344134710627,0.19668883543229093,0.5937455780387717
17195,ILLINOIS,WHITESIDE,11012.0,14898.0,26447,0.563315309865013,0.41637992967066206,0.14693538019435093
17197,ILLINOIS,WILL,162874.0,157672.0,327604,0.48128838475720687,0.49716731175443524,-0.01587892699722837
17199,ILLINOIS,WILLIAMSON,9890.0,22686.0,33068,0.6860408854481674,0.29908068223055523,0.3869602032176122
17201,ILLINOIS,WINNEBAGO,59942.0,59257.0,121347,0.48832686428177047,0.49397183284300394,-0.005644968561233477
17203,ILLINOIS,WOODFORD,5958.0,14837.0,21123,0.7024096955924821,0.28206220707285895,0.42034748851962317
18001,INDIANA,ADAMS,3179.0,10528.0,13966,0.7538307317771731,0.2276242302735214,0.5262065015036517
18003,INDIANA,ALLEN,69960.0,90283.0,163163,0.5533301054773447,0.42877368030742263,0.1245564251699221
18005,INDIANA,BARTHOLOMEW,12525.0,22220.0,35488,0.6261271415689811,0.35293620378719565,0.27319093778178544
18007,INDIANA,BENTON,1010.0,2873.0,3954,0.7266059686393526,0.25543753161355587,0.4711684370257967
18009,INDIANA,BLACKFORD,1227.0,3811.0,5136,0.7420171339563862,0.2389018691588785,0.5031152647975077
18011,INDIANA,BOONE,16426.0,22840.0,40109,0.5694482535091875,0.40953401979605575,0.15991423371313174
18013,INDIANA,BROWN,2832.0,5647.0,8627,0.6545728526718442,0.3282717051118581,0.32630114755998607
18015,INDIANA,CARROLL,2120.0,6902.0,9184,0.7515243902439024,0.2308362369337979,0.5206881533101044
18017,INDIANA,CASS,3722.0,10285.0,14213,0.7236332934637304,0.26187293323014144,0.46176036023358896
18019,INDIANA,CLARK,22810.0,34734.0,58612,0.5926090220432676,0.38916945335426195,0.20343956868900565
18021,INDIANA,CLAY,2495.0,9354.0,12055,0.7759435918705931,0.20696806304437992,0.5689755288262133
18023,INDIANA,CLINTON,3135.0,9108.0,12450,0.7315662650602409,0.25180722891566265,0.47975903614457827
18025,INDIANA,CRAWFORD,1235.0,3668.0,5011,0.7319896228297745,0.24645779285571742,0.4855318299740571
18027,INDIANA,DAVIESS,1963.0,9322.0,11449,0.8142195824962879,0.17145602236003143,0.6427635601362565
18029,INDIANA,DEARBORN,5335.0,20844.0,26600,0.783609022556391,0.20056390977443608,0.5830451127819549
18031,INDIANA,DECATUR,2406.0,9491.0,12111,0.7836677400710098,0.19866237304929402,0.5850053670217158
18033,INDIANA,DEKALB,5064.0,14377.0,19792,0.7264046079223929,0.25586095392077607,0.47054365400161685
18035,INDIANA,DELAWARE,18848.0,26067.0,45784,0.569347370260353,0.4116721998951599,0.15767517036519307
18037,INDIANA,DUBOIS,5944.0,14983.0,21424,0.6993558625840179,0.27744585511575803,0.4219100074682599
18039,INDIANA,ELKHART,23082.0,45652.0,69765,0.6543682362216011,0.3308535798752956,0.3235146563463055
18041,INDIANA,FAYETTE,2084.0,7625.0,9838,0.7750559056718845,0.2118316731042895,0.563224232567595
18043,INDIANA,FLOYD,17025.0,23408.0,41181,0.5684174740778515,0.41341880964522476,0.15499866443262672
18045,INDIANA,FOUNTAIN,1526.0,6311.0,7982,0.7906539714357304,0.19118015534953645,0.5994738160861939
18047,INDIANA,FRANKLIN,2061.0,9810.0,12034,0.8151902941665282,0.17126474987535317,0.6439255442911751
18049,INDIANA,FULTON,2097.0,6633.0,8854,0.7491529252315338,0.23684210526315788,0.5123108199683759
18051,INDIANA,GIBSON,3722.0,11896.0,15901,0.7481290484875165,0.23407332872146405,0.5140557197660525
18053,INDIANA,GRANT,7083.0,17580.0,25156,0.698839243122913,0.2815630465892829,0.41727619653363013
18055,INDIANA,GREENE,3270.0,11132.0,14633,0.7607462584569125,0.22346750495455478,0.5372787535023577
18057,INDIANA,HAMILTON,90394.0,102318.0,196727,0.5201014603994368,0.45948954642728246,0.060611913972154374
18059,INDIANA,HANCOCK,14312.0,29288.0,44450,0.6588976377952755,0.32197975253093364,0.3369178852643419
18061,INDIANA,HARRISON,5233.0,14830.0,20448,0.725254303599374,0.2559174491392801,0.46933685446009393
18063,INDIANA,HENDRICKS,31917.0,49783.0,83189,0.598432485064131,0.3836685138660159,0.21476397119811513
18065,INDIANA,HENRY,5208.0,15033.0,20604,0.7296156086196856,0.25276645311589985,0.4768491555037857
18067,INDIANA,HOWARD,12197.0,25871.0,38784,0.6670534240924092,0.31448535478547857,0.35256806930693063
18069,INDIANA,HUNTINGTON,4416.0,12990.0,17735,0.7324499577107415,0.24899915421482943,0.4834508034959121
18071,INDIANA,JACKSON,4015.0,14323.0,18654,0.76782459526107,0.21523533826525143,0.5525892569958186
18073,INDIANA,JASPER,3489.0,12082.0,15826,0.7634272715784153,0.2204600025274864,0.5429672690509288
18075,INDIANA,JAY,1747.0,6217.0,8103,0.7672466987535481,0.21559916080464026,0.5516475379489079
18077,INDIANA,JEFFERSON,4442.0,9614.0,14327,0.671040692398967,0.3100439729182662,0.36099671948070083
18079,INDIANA,JENNINGS,2328.0,9273.0,11809,0.7852485392497248,0.19713777627233467,0.5881107629773902
18081,INDIANA,JOHNSON,24880.0,51588.0,77832,0.6628122109158187,0.31966286360365914,0.3431493473121595
18083,INDIANA,KNOX,3625.0,11236.0,15110,0.7436135009927201,0.2399073461283918,0.5037061548643282
18085,INDIANA,KOSCIUSKO,7995.0,26213.0,34896,0.7511749197615772,0.22910935350756534,0.5220655662540119
18087,INDIANA,LAGRANGE,2162.0,8073.0,10411,0.7754298338296033,0.20766496974354048,0.5677648640860629
18089,INDIANA,LAKE,109086.0,97270.0,209551,0.46418294353164624,0.5205701714618398,-0.05638722793019357
18091,INDIANA,LAPORTE,20007.0,26726.0,47553,0.5620255294092907,0.4207305532773957,0.141294976131895
18093,INDIANA,LAWRENCE,5010.0,15830.0,21220,0.7459943449575872,0.2360980207351555,0.5098963242224317
18095,INDIANA,MADISON,19824.0,34837.0,55730,0.6251031760272744,0.3557150547281536,0.26938812129912076
18097,INDIANA,MARION,221719.0,124327.0,352540,0.3526606909854201,0.6289187042605094,-0.27625801327508936
18099,INDIANA,MARSHALL,5356.0,13837.0,19559,0.7074492560969374,0.2738381307837824,0.43361112531315504
18101,INDIANA,MARTIN,933.0,3961.0,4992,0.7934695512820513,0.18689903846153846,0.6065705128205129
18103,INDIANA,MIAMI,3046.0,10670.0,13977,0.7633970093725406,0.2179294555340917,0.5454675538384489
18105,INDIANA,MONROE,37213.0,21004.0,59256,0.35446199540974754,0.6280039152153368,-0.2735419198055893
18107,INDIANA,MONTGOMERY,4134.0,12122.0,16581,0.7310777395814486,0.2493215125746336,0.481756227006815
18109,INDIANA,MORGAN,7765.0,26965.0,35352,0.7627574111789998,0.21964811043222449,0.5431093007467753
18111,INDIANA,NEWTON,1370.0,5131.0,6601,0.777306468716861,0.2075443114679594,0.5697621572489017
18113,INDIANA,NOBLE,4462.0,14209.0,18964,0.749261759122548,0.23528791394220627,0.5139738451803417
18115,INDIANA,OHIO,666.0,2381.0,3091,0.7703008735037205,0.21546425105143965,0.5548366224522808
18117,INDIANA,ORANGE,1988.0,6467.0,8595,0.752414194299011,0.23129726585223967,0.5211169284467714
18119,INDIANA,OWEN,2354.0,7360.0,9876,0.745240988254354,0.23835560955852572,0.5068853786958283
18121,INDIANA,PARKE,1371.0,5158.0,6654,0.7751728283739104,0.2060414788097385,0.5691313495641719
18123,INDIANA,PERRY,2970.0,5549.0,8666,0.6403184860373875,0.34271867066697437,0.29759981537041313
18125,INDIANA,PIKE,1314.0,4610.0,6009,0.7671825594940922,0.21867199201198204,0.5485105674821101
18127,INDIANA,PORTER,37213.0,46109.0,84969,0.5426567336322659,0.437959726488484,0.10469700714378183
18129,INDIANA,POSEY,3572.0,9206.0,12978,0.7093542918785637,0.27523501309909076,0.43411927877947293
18131,INDIANA,PULASKI,1280.0,4372.0,5763,0.758632656602464,0.22210654173173694,0.5365261148707271
18133,INDIANA,PUTNAM,3871.0,12566.0,16734,0.7509262579180113,0.2313254452013864,0.5196008127166248
18135,INDIANA,RANDOLPH,2349.0,8008.0,10553,0.7588363498531223,0.2225907324931299,0.5362456173599924
18137,INDIANA,RIPLEY,2682.0,11526.0,14405,0.8001388406803194,0.1861853523082263,0.6139534883720931
18139,INDIANA,RUSH,1675.0,5812.0,7656,0.7591431556948798,0.2187826541274817,0.540360501567398
18141,INDIANA,ST. JOSEPH,55215.0,53585.0,110823,0.4835187641554551,0.4982269023578138,-0.014708138202358723
18143,INDIANA,SCOTT,2389.0,7633.0,10187,0.7492883086286444,0.2345145774025719,0.5147737312260725
18145,INDIANA,SHELBY,4955.0,14438.0,19754,0.7308899463399817,0.25083527386858356,0.48005467247139816
18147,INDIANA,SPENCER,2853.0,7364.0,10442,0.705228883355679,0.2732235203983911,0.4320053629572879
18149,INDIANA,STARKE,2436.0,7889.0,10478,0.7529108608513075,0.23248711586180568,0.5204237449895018
18151,INDIANA,STEUBEN,4598.0,11487.0,16364,0.7019677340503544,0.28098264483011487,0.42098508922023953
18153,INDIANA,SULLIVAN,2006.0,6639.0,8795,0.7548607163160886,0.22808413871517907,0.5267765776009096
18155,INDIANA,SWITZERLAND,873.0,3319.0,4258,0.7794739314232034,0.20502583372475341,0.5744480976984501
18157,INDIANA,TIPPECANOE,32683.0,32783.0,66906,0.48998595043792786,0.48849131617493197,0.0014946342629958975
18159,INDIANA,TIPTON,1893.0,5946.0,7976,0.7454864593781344,0.2373370110330993,0.5081494483450351
18161,INDIANA,UNION,746.0,2698.0,3494,0.772180881511162,0.21350887235260446,0.5586720091585575
18163,INDIANA,VANDERBURGH,31727.0,41056.0,73832,0.556073247372413,0.4297188211073789,0.12635442626503413
18165,INDIANA,VERMILLION,1928.0,5174.0,7256,0.7130650496141124,0.2657111356119074,0.44735391400220503
18167,INDIANA,VIGO,16338.0,23738.0,40914,0.5801925991103289,0.3993254142836193,0.18086718482670966
18169,INDIANA,WABASH,3335.0,10425.0,13961,0.746723014110737,0.23887973640856672,0.5078432777021703
18171,INDIANA,WARREN,898.0,3402.0,4370,0.7784897025171624,0.20549199084668193,0.5729977116704805
18173,INDIANA,WARRICK,11292.0,21280.0,33102,0.6428614585221437,0.3411274243248142,0.3017340341973295
18175,INDIANA,WASHINGTON,2764.0,9739.0,12723,0.7654641200974613,0.21724436060677513,0.5482197594906862
18177,INDIANA,WAYNE,8828.0,17526.0,26827,0.6532970514779886,0.32907145785961905,0.3242255936183695
18179,INDIANA,WELLS,2850.0,11006.0,14110,0.7800141743444365,0.20198440822111977,0.5780297661233168
18181,INDIANA,WHITE,2945.0,7969.0,11163,0.7138761981546179,0.2638179700797277,0.4500582280748902
18183,INDIANA,WHITLEY,4275.0,13122.0,17740,0.7396843291995491,0.24098083427282976,0.4987034949267193
19001,IOWA,ADAIR,1086.0,2916.0,4104,0.7105263157894737,0.2646198830409357,0.445906432748538
19003,IOWA,ADAMS,576.0,1517.0,2153,0.704598235020901,0.2675336739433349,0.43706456107756614
19005,IOWA,ALLAMAKEE,2350.0,4857.0,7410,0.6554655870445344,0.31713900134952766,0.33832658569500673
19007,IOWA,APPANOOSE,1686.0,4704.0,6535,0.7198163733741393,0.2579954093343535,0.4618209640397858
19009,IOWA,AUDUBON,970.0,2214.0,3286,0.6737674984783932,0.2951917224589166,0.3785757760194766
19011,IOWA,BENTON,4739.0,9549.0,14593,0.6543548276570958,0.3247447406290687,0.32961008702802713
19013,IOWA,BLACK HAWK,31299.0,30572.0,63279,0.48313026438470896,0.49461906793723037,-0.01148880355252141
19015,IOWA,BOONE,5895.0,9199.0,15520,0.5927190721649485,0.3798324742268041,0.21288659793814435
19017,IOWA,BREMER,5571.0,8799.0,14673,0.5996728685340421,0.3796769576773666,0.21999591085667553
19019,IOWA,BUCHANAN,3766.0,6790.0,10856,0.6254605747973471,0.34690493736182754,0.27855563743551953
19021,IOWA,BUENA VISTA,2462.0,4962.0,7593,0.6534966416436191,0.32424601606743053,0.32925062557618856
19023,IOWA,BUTLER,2144.0,5784.0,8102,0.7138978030116021,0.26462601826709453,0.4492717847445076
19025,IOWA,CALHOUN,1328.0,3708.0,5121,0.7240773286467487,0.2593243507127514,0.4647529779339973
19027,IOWA,CARROLL,3153.0,7814.0,11209,0.697118387010438,0.28129181907395845,0.4158265679364796
19029,IOWA,CASS,2077.0,5007.0,7292,0.6866428963247394,0.28483269336258915,0.40181020296215025
19031,IOWA,CEDAR,4075.0,6390.0,10709,0.5966943692221496,0.3805210570548137,0.21617331216733587
19033,IOWA,CERRO GORDO,9955.0,12627.0,23152,0.5453956461644782,0.42998445058742224,0.11541119557705598
19035,IOWA,CHEROKEE,1611.0,4398.0,6143,0.7159368386781703,0.2622497151229041,0.45368712355526614
19037,IOWA,CHICKASAW,1919.0,4234.0,6277,0.6745260474749084,0.3057192926557273,0.3688067548191811
19039,IOWA,CLARKE,1265.0,3140.0,4552,0.6898066783831283,0.2778998242530756,0.4119068541300527
19041,IOWA,CLAY,2367.0,6047.0,8609,0.702404460448368,0.2749448251829481,0.4274596352654199
19043,IOWA,CLAYTON,3017.0,6255.0,9461,0.6611351865553324,0.31888806680054965,0.3422471197547828
19045,IOWA,CLINTON,9472.0,13964.0,24026,0.5812036959960043,0.39423957379505536,0.18696412220094893
19047,IOWA,CRAWFORD,1812.0,4651.0,6605,0.7041635124905374,0.274337623012869,0.4298258894776684
19049,IOWA,DALLAS,29402.0,32374.0,63330,0.5111953260697931,0.46426654034422865,0.04692878572556447
19051,IOWA,DAVIS,878.0,3027.0,3970,0.7624685138539042,0.22115869017632242,0.5413098236775818
19053,IOWA,DECATUR,957.0,2711.0,3754,0.7221630261054874,0.2549280767181673,0.46723494938732013
19055,IOWA,DELAWARE,2978.0,6984.0,10211,0.68396826951327,0.29164626383312114,0.3923220056801489
19057,IOWA,DES MOINES,7935.0,10794.0,19171,0.5630379218611444,0.4139064211569558,0.14913150070418862
19059,IOWA,DICKINSON,3297.0,7775.0,11319,0.6868981358777277,0.2912801484230056,0.39561798745472215
19061,IOWA,DUBUQUE,23705.0,28224.0,53057,0.5319561980511526,0.4467836477750344,0.0851725502761182
19063,IOWA,EMMET,1315.0,3422.0,4831,0.7083419581867109,0.2722003725936659,0.43614158559304494
19065,IOWA,FAYETTE,3334.0,6325.0,9928,0.6370870265914585,0.33581788879935537,0.3012691377921032
19067,IOWA,FLOYD,2782.0,4744.0,7704,0.6157840083073728,0.3611111111111111,0.2546728971962617
19069,IOWA,FRANKLIN,1393.0,3431.0,4947,0.6935516474631089,0.2815847988680008,0.4119668485951081
19071,IOWA,FREMONT,1023.0,2711.0,3814,0.7108023072889355,0.26822233875196644,0.442579968536969
19073,IOWA,GREENE,1603.0,3211.0,4968,0.6463365539452496,0.3226650563607085,0.32367149758454106
19075,IOWA,GRUNDY,2019.0,4998.0,7202,0.6939738961399611,0.280338794779228,0.41363510136073306
19077,IOWA,GUTHRIE,1974.0,4446.0,6606,0.6730245231607629,0.298819255222525,0.3742052679382379
19079,IOWA,HAMILTON,2482.0,5004.0,7643,0.6547167342666492,0.3247415936150726,0.3299751406515766
19081,IOWA,HANCOCK,1523.0,4336.0,5979,0.7252048837598261,0.2547248703796621,0.47048001338016393
19083,IOWA,HARDIN,2553.0,5790.0,8538,0.6781447645818693,0.2990161630358398,0.37912860154602956
19085,IOWA,HARRISON,2245.0,5566.0,8015,0.6944479101684342,0.2800998128509046,0.41434809731752964
19087,IOWA,HENRY,2995.0,6439.0,9673,0.6656673214101106,0.3096247286260726,0.35604259278403805
19089,IOWA,HOWARD,1619.0,3157.0,4884,0.6463963963963963,0.33149058149058147,0.3149058149058149
19091,IOWA,HUMBOLDT,1236.0,3770.0,5135,0.7341772151898734,0.24070107108081792,0.4934761441090555
19093,IOWA,IDA,826.0,2771.0,3671,0.7548351947698175,0.22500681013347862,0.529828384636339
19095,IOWA,IOWA,3400.0,6068.0,9704,0.6253091508656224,0.3503709810387469,0.2749381698268755
19097,IOWA,JACKSON,3567.0,7074.0,10849,0.6520416628260669,0.32878606323163423,0.3232555995944327
19099,IOWA,JASPER,7141.0,12701.0,20306,0.6254801536491678,0.3516694573032601,0.27381069634590766
19101,IOWA,JEFFERSON,3788.0,4353.0,8454,0.5149041873669269,0.4480719186184055,0.06683226874852138
19103,IOWA,JOHNSON,58846.0,26087.0,87107,0.2994822459733431,0.6755599435177425,-0.3760776975443994
19105,IOWA,JONES,3942.0,6820.0,11054,0.6169712321331645,0.356612990772571,0.2603582413605935
19107,IOWA,KEOKUK,1219.0,3869.0,5182,0.7466229255113855,0.23523736009262833,0.5113855654187572
19109,IOWA,KOSSUTH,2284.0,5983.0,8450,0.7080473372781065,0.2702958579881657,0.43775147928994085
19111,IOWA,LEE,5659.0,10152.0,16311,0.6224020599595365,0.34694378027098277,0.2754582796885537
19113,IOWA,LINN,66358.0,54237.0,123750,0.4382787878787879,0.5362262626262626,-0.09794747474747473
19115,IOWA,LOUISA,1480.0,3584.0,5178,0.6921591348010815,0.2858246427191966,0.4063344920818849
19117,IOWA,LUCAS,1169.0,3400.0,4676,0.7271171941830624,0.25,0.4771171941830624
19119,IOWA,LYON,1023.0,5899.0,7046,0.8372126028952597,0.1451887595799035,0.6920238433153562
19121,IOWA,MADISON,3008.0,6864.0,10117,0.6784619946624494,0.2973213403182762,0.3811406543441732
19123,IOWA,MAHASKA,2577.0,8207.0,11017,0.7449396387401289,0.23391122810202414,0.5110284106381048
19125,IOWA,MARION,5928.0,13289.0,19661,0.6759066171608769,0.3015106047505213,0.3743960124103555
19127,IOWA,MARSHALL,7134.0,9815.0,17406,0.5638860163162128,0.4098586694243364,0.15402734689187642
19129,IOWA,MILLS,2456.0,5671.0,8329,0.6808740545083444,0.29487333413374955,0.3860007203745948
